352.999998	352.999991	352.999988	352.999991	352.999998	
352.999989	352.999907	352.999870	352.999907	352.999989	
352.999932	352.999078	352.998710	352.999078	352.999932	
352.999722	352.993420	352.990751	352.993420	352.999722	
352.999999	353.000000	353.000000	353.000000	353.000000	
352.999997	352.999988	352.999984	352.999988	352.999997	
352.999985	352.999884	352.999840	352.999884	352.999985	
352.999916	352.998948	352.998529	352.998948	352.999916	
352.999682	352.993013	352.990184	352.993013	352.999682	
352.999999	352.999999	352.999999	352.999999	352.999999	
352.999995	352.999984	352.999979	352.999984	352.999995	
352.999980	352.999859	352.999805	352.999859	352.999980	
352.999898	352.998812	352.998341	352.998812	352.999898	
352.999640	352.992617	352.989633	352.992617	352.999640	
352.999999	352.999999	352.999999	352.999999	352.999999	
352.999993	352.999980	352.999973	352.999980	352.999993	
352.999974	352.999831	352.999767	352.999831	352.999974	
352.999878	352.998671	352.998146	352.998671	352.999878	
352.999597	352.992231	352.989095	352.992231	352.999597	
352.999998	352.999999	352.999999	352.999999	352.999999	
352.999991	352.999974	352.999965	352.999974	352.999991	
352.999967	352.999800	352.999724	352.999800	352.999967	
352.999856	352.998525	352.997945	352.998525	352.999856	
352.999552	352.991853	352.988571	352.991853	352.999552	
352.999997	352.999998	352.999998	352.999998	352.999998	
352.999988	352.999967	352.999957	352.999967	352.999988	
352.999959	352.999766	352.999678	352.999766	352.999959	
352.999832	352.998376	352.997738	352.998376	352.999832	
352.999505	352.991485	352.988059	352.991485	352.999505	
352.999996	352.999997	352.999997	352.999997	352.999997	
352.999984	352.999960	352.999947	352.999960	352.999984	
352.999950	352.999729	352.999628	352.999729	352.999950	
352.999806	352.998222	352.997526	352.998222	352.999806	
352.999457	352.991124	352.987560	352.991124	352.999457	
352.999995	352.999996	352.999996	352.999996	352.999996	
352.999980	352.999951	352.999936	352.999951	352.999980	
352.999940	352.999689	352.999573	352.999689	352.999940	
352.999778	352.998064	352.997309	352.998064	352.999778	
352.999407	352.990771	352.987071	352.990771	352.999407	
352.999993	352.999995	352.999995	352.999995	352.999995	
352.999975	352.999941	352.999923	352.999941	352.999975	
352.999928	352.999646	352.999515	352.999646	352.999928	
352.999748	352.997903	352.997088	352.997903	352.999748	
352.999355	352.990426	352.986594	352.990426	352.999355	
352.999991	352.999993	352.999993	352.999993	352.999993	
352.999969	352.999930	352.999909	352.999930	352.999969	
352.999915	352.999600	352.999453	352.999600	352.999915	
352.999716	352.997739	352.996863	352.997739	352.999716	
352.999303	352.990087	352.986126	352.990087	352.999303	
352.999989	352.999991	352.999991	352.999991	352.999991	
352.999963	352.999918	352.999894	352.999918	352.999963	
352.999900	352.999551	352.999387	352.999551	352.999900	
352.999681	352.997572	352.996634	352.997572	352.999681	
352.999248	352.989755	352.985668	352.989755	352.999248	
352.999986	352.999989	352.999989	352.999989	352.999989	
352.999955	352.999904	352.999876	352.999904	352.999955	
352.999884	352.999499	352.999317	352.999499	352.999884	
352.999645	352.997402	352.996402	352.997402	352.999645	
352.999193	352.989429	352.985219	352.989429	352.999193	
352.999982	352.999986	352.999986	352.999986	352.999986	
352.999946	352.999888	352.999857	352.999888	352.999946	
352.999867	352.999444	352.999244	352.999444	352.999867	
352.999606	352.997230	352.996167	352.997230	352.999606	
352.999136	352.989108	352.984778	352.989108	352.999136	
352.999978	352.999982	352.999982	352.999982	352.999982	
352.999936	352.999872	352.999836	352.999872	352.999936	
352.999847	352.999386	352.999167	352.999386	352.999847	
352.999566	352.997055	352.995929	352.997055	352.999566	
352.999078	352.988794	352.984346	352.988794	352.999078	
352.999974	352.999978	352.999978	352.999978	352.999978	
352.999925	352.999853	352.999813	352.999853	352.999925	
352.999826	352.999325	352.999086	352.999325	352.999826	
352.999524	352.996879	352.995689	352.996879	352.999524	
352.999018	352.988484	352.983921	352.988484	352.999018	
352.999968	352.999974	352.999974	352.999974	352.999974	
352.999913	352.999833	352.999789	352.999833	352.999913	
352.999804	352.999261	352.999001	352.999261	352.999804	
352.999479	352.996701	352.995447	352.996701	352.999479	
352.998958	352.988180	352.983503	352.988180	352.998958	
352.999962	352.999968	352.999968	352.999968	352.999968	
352.999899	352.999811	352.999762	352.999811	352.999899	
352.999779	352.999195	352.998913	352.999195	352.999779	
352.999433	352.996521	352.995203	352.996521	352.999433	
352.998896	352.987880	352.983093	352.987880	352.998896	
352.999955	352.999962	352.999962	352.999962	352.999962	
352.999884	352.999788	352.999733	352.999788	352.999884	
352.999753	352.999126	352.998821	352.999126	352.999753	
352.999385	352.996339	352.994957	352.996339	352.999385	
352.998832	352.987584	352.982689	352.987584	352.998832	
352.999947	352.999955	352.999955	352.999955	352.999955	
352.999867	352.999763	352.999703	352.999763	352.999867	
352.999725	352.999054	352.998727	352.999054	352.999725	
352.999335	352.996156	352.994710	352.996156	352.999335	
352.998768	352.987293	352.982292	352.987293	352.998768	
352.999938	352.999947	352.999947	352.999947	352.999947	
352.999849	352.999736	352.999670	352.999736	352.999849	
352.999695	352.998979	352.998628	352.998979	352.999695	
352.999283	352.995971	352.994461	352.995971	352.999283	
352.998703	352.987006	352.981900	352.987006	352.998703	
352.999928	352.999938	352.999938	352.999938	352.999938	
352.999830	352.999707	352.999635	352.999707	352.999830	
352.999663	352.998901	352.998527	352.998901	352.999663	
352.999229	352.995786	352.994210	352.995786	352.999229	
352.998636	352.986722	352.981514	352.986722	352.998636	
352.999917	352.999928	352.999928	352.999928	352.999928	
352.999809	352.999676	352.999598	352.999676	352.999809	
352.999630	352.998821	352.998422	352.998821	352.999630	
352.999174	352.995599	352.993959	352.995599	352.999174	
352.998568	352.986443	352.981134	352.986443	352.998568	
352.999905	352.999917	352.999917	352.999917	352.999917	
352.999786	352.999643	352.999559	352.999643	352.999786	
352.999594	352.998739	352.998314	352.998739	352.999594	
352.999116	352.995411	352.993707	352.995411	352.999116	
352.998499	352.986166	352.980759	352.986166	352.998499	
352.999892	352.999905	352.999905	352.999905	352.999905	
352.999762	352.999609	352.999518	352.999609	352.999762	
352.999557	352.998654	352.998204	352.998654	352.999557	
352.999057	352.995222	352.993454	352.995222	352.999057	
352.998429	352.985893	352.980388	352.985893	352.998429	
352.999877	352.999892	352.999892	352.999892	352.999892	
352.999736	352.999572	352.999474	352.999572	352.999736	
352.999518	352.998566	352.998090	352.998566	352.999518	
352.998996	352.995033	352.993200	352.995033	352.998996	
352.998358	352.985623	352.980023	352.985623	352.998358	
352.999861	352.999877	352.999877	352.999877	352.999877	
352.999708	352.999533	352.999428	352.999533	352.999708	
352.999476	352.998476	352.997973	352.998476	352.999476	
352.998934	352.994842	352.992946	352.994842	352.998934	
352.998285	352.985356	352.979662	352.985356	352.998285	
352.999844	352.999861	352.999861	352.999861	352.999861	
352.999678	352.999493	352.999381	352.999493	352.999678	
352.999433	352.998384	352.997854	352.998384	352.999433	
352.998869	352.994651	352.992691	352.994651	352.998869	
352.998212	352.985092	352.979305	352.985092	352.998212	
352.999826	352.999844	352.999844	352.999844	352.999844	
352.999647	352.999450	352.999330	352.999450	352.999647	
352.999388	352.998289	352.997732	352.998289	352.999388	
352.998803	352.994459	352.992436	352.994459	352.998803	
352.998137	352.984831	352.978953	352.984831	352.998137	
352.999806	352.999826	352.999826	352.999826	352.999826	
352.999613	352.999405	352.999278	352.999405	352.999613	
352.999341	352.998192	352.997607	352.998192	352.999341	
352.998736	352.994267	352.992180	352.994267	352.998736	
352.998062	352.984572	352.978605	352.984572	352.998062	
352.999784	352.999806	352.999806	352.999806	352.999806	
352.999578	352.999359	352.999224	352.999359	352.999578	
352.999292	352.998093	352.997480	352.998093	352.999292	
352.998667	352.994074	352.991924	352.994074	352.998667	
352.997985	352.984316	352.978260	352.984316	352.997985	
352.999761	352.999784	352.999784	352.999784	352.999784	
352.999541	352.999310	352.999167	352.999310	352.999541	
352.999241	352.997991	352.997350	352.997991	352.999241	
352.998596	352.993881	352.991668	352.993881	352.998596	
352.997907	352.984062	352.977919	352.984062	352.997907	
352.999736	352.999761	352.999761	352.999761	352.999761	
352.999502	352.999259	352.999108	352.999259	352.999502	
352.999188	352.997887	352.997218	352.997887	352.999188	
352.998523	352.993688	352.991412	352.993688	352.998523	
352.997828	352.983810	352.977581	352.983810	352.997828	
352.999710	352.999736	352.999736	352.999736	352.999736	
352.999461	352.999206	352.999046	352.999206	352.999461	
352.999133	352.997782	352.997083	352.997782	352.999133	
352.998449	352.993494	352.991156	352.993494	352.998449	
352.997748	352.983560	352.977247	352.983560	352.997748	
352.999682	352.999710	352.999710	352.999710	352.999710	
352.999418	352.999151	352.998983	352.999151	352.999418	
352.999076	352.997674	352.996946	352.997674	352.999076	
352.998374	352.993299	352.990900	352.993299	352.998374	
352.997667	352.983313	352.976916	352.983313	352.997667	
352.999653	352.999682	352.999682	352.999682	352.999682	
352.999373	352.999094	352.998917	352.999094	352.999373	
352.999017	352.997564	352.996807	352.997564	352.999017	
352.998297	352.993105	352.990643	352.993105	352.998297	
352.997585	352.983067	352.976588	352.983067	352.997585	
352.999621	352.999653	352.999653	352.999653	352.999653	
352.999326	352.999034	352.998849	352.999034	352.999326	
352.998956	352.997453	352.996666	352.997453	352.998956	
352.998219	352.992910	352.990387	352.992910	352.998219	
352.997502	352.982823	352.976263	352.982823	352.997502	
352.999588	352.999621	352.999621	352.999621	352.999621	
352.999277	352.998973	352.998779	352.998973	352.999277	
352.998894	352.997339	352.996523	352.997339	352.998894	
352.998139	352.992715	352.990131	352.992715	352.998139	
352.997418	352.982581	352.975941	352.982581	352.997418	
352.999553	352.999588	352.999588	352.999588	352.999588	
352.999226	352.998909	352.998707	352.998909	352.999226	
352.998829	352.997223	352.996378	352.997223	352.998829	
352.998057	352.992519	352.989876	352.992519	352.998057	
352.997333	352.982341	352.975622	352.982341	352.997333	
352.999517	352.999553	352.999553	352.999553	352.999553	
352.999173	352.998844	352.998632	352.998844	352.999173	
352.998763	352.997106	352.996230	352.997106	352.998763	
352.997974	352.992324	352.989620	352.992324	352.997974	
352.997246	352.982102	352.975306	352.982102	352.997246	
352.999478	352.999517	352.999517	352.999517	352.999517	
352.999118	352.998776	352.998555	352.998776	352.999118	
352.998695	352.996987	352.996081	352.996987	352.998695	
352.997890	352.992128	352.989365	352.992128	352.997890	
352.997159	352.981865	352.974992	352.981865	352.997159	
352.999438	352.999478	352.999478	352.999478	352.999478	
352.999061	352.998707	352.998476	352.998707	352.999061	
352.998625	352.996866	352.995930	352.996866	352.998625	
352.997805	352.991932	352.989109	352.991932	352.997805	
352.997071	352.981630	352.974680	352.981630	352.997071	
352.999396	352.999438	352.999438	352.999438	352.999438	
352.999002	352.998635	352.998396	352.998635	352.999002	
352.998553	352.996744	352.995777	352.996744	352.998553	
352.997718	352.991736	352.988855	352.991736	352.997718	
352.996982	352.981396	352.974371	352.981396	352.996982	
352.999352	352.999396	352.999396	352.999396	352.999396	
352.998941	352.998561	352.998312	352.998561	352.998941	
352.998479	352.996619	352.995623	352.996619	352.998479	
352.997630	352.991540	352.988600	352.991540	352.997630	
352.996891	352.981163	352.974064	352.981163	352.996891	
352.999306	352.999352	352.999352	352.999352	352.999352	
352.998877	352.998485	352.998227	352.998485	352.998877	
352.998403	352.996494	352.995467	352.996494	352.998403	
352.997540	352.991344	352.988346	352.991344	352.997540	
352.996800	352.980932	352.973760	352.980932	352.996800	
352.999258	352.999306	352.999306	352.999306	352.999306	
352.998812	352.998407	352.998140	352.998407	352.998812	
352.998326	352.996366	352.995309	352.996366	352.998326	
352.997449	352.991148	352.988092	352.991148	352.997449	
352.996708	352.980702	352.973457	352.980702	352.996708	
352.999208	352.999258	352.999258	352.999258	352.999258	
352.998745	352.998327	352.998051	352.998327	352.998745	
352.998247	352.996237	352.995150	352.996237	352.998247	
352.997357	352.990952	352.987839	352.990952	352.997357	
352.996615	352.980473	352.973157	352.980473	352.996615	
352.999156	352.999208	352.999208	352.999208	352.999208	
352.998676	352.998245	352.997959	352.998245	352.998676	
352.998166	352.996107	352.994989	352.996107	352.998166	
352.997264	352.990756	352.987586	352.990756	352.997264	
352.996520	352.980245	352.972859	352.980245	352.996520	
352.999103	352.999156	352.999156	352.999156	352.999156	
352.998605	352.998162	352.997866	352.998162	352.998605	
352.998083	352.995975	352.994826	352.995975	352.998083	
352.997169	352.990560	352.987333	352.990560	352.997169	
352.996425	352.980019	352.972562	352.980019	352.996425	
352.999047	352.999103	352.999103	352.999103	352.999103	
352.998532	352.998076	352.997770	352.998076	352.998532	
352.997999	352.995841	352.994663	352.995841	352.997999	
352.997073	352.990363	352.987081	352.990363	352.997073	
352.996329	352.979793	352.972268	352.979793	352.996329	
352.998989	352.999047	352.999047	352.999047	352.999047	
352.998457	352.997988	352.997673	352.997988	352.998457	
352.997913	352.995707	352.994497	352.995707	352.997913	
352.996976	352.990167	352.986829	352.990167	352.996976	
352.996232	352.979569	352.971975	352.979569	352.996232	
352.998930	352.998989	352.998989	352.998989	352.998989	
352.998380	352.997898	352.997574	352.997898	352.998380	
352.997825	352.995570	352.994331	352.995570	352.997825	
352.996878	352.989971	352.986578	352.989971	352.996878	
352.996134	352.979346	352.971685	352.979346	352.996134	
352.998868	352.998930	352.998930	352.998930	352.998930	
352.998301	352.997807	352.997472	352.997807	352.998301	
352.997735	352.995433	352.994163	352.995433	352.997735	
352.996778	352.989775	352.986327	352.989775	352.996778	
352.996035	352.979123	352.971395	352.979123	352.996035	
352.998805	352.998868	352.998868	352.998868	352.998868	
352.998220	352.997713	352.997369	352.997713	352.998220	
352.997644	352.995294	352.993994	352.995294	352.997644	
352.996678	352.989579	352.986076	352.989579	352.996678	
352.995935	352.978902	352.971108	352.978902	352.995935	
352.998740	352.998805	352.998805	352.998805	352.998805	
352.998138	352.997618	352.997264	352.997618	352.998138	
352.997552	352.995154	352.993824	352.995154	352.997552	
352.996576	352.989382	352.985826	352.989382	352.996576	
352.995834	352.978682	352.970822	352.978682	352.995834	
352.998672	352.998740	352.998740	352.998740	352.998740	
352.998053	352.997521	352.997157	352.997521	352.998053	
352.997458	352.995013	352.993652	352.995013	352.997458	
352.996473	352.989186	352.985577	352.989186	352.996473	
352.995732	352.978462	352.970538	352.978462	352.995732	
352.998603	352.998672	352.998672	352.998672	352.998672	
352.997967	352.997422	352.997049	352.997422	352.997967	
352.997362	352.994870	352.993480	352.994870	352.997362	
352.996369	352.988990	352.985328	352.988990	352.996369	
352.995629	352.978243	352.970255	352.978243	352.995629	
352.998532	352.998603	352.998603	352.998603	352.998603	
352.997878	352.997321	352.996938	352.997321	352.997878	
352.997264	352.994726	352.993306	352.994726	352.997264	
352.996264	352.988794	352.985079	352.988794	352.996264	
352.995525	352.978025	352.969974	352.978025	352.995525	
352.998459	352.998532	352.998532	352.998532	352.998532	
352.997788	352.997218	352.996826	352.997218	352.997788	
352.997165	352.994581	352.993132	352.994581	352.997165	
352.996158	352.988598	352.984831	352.988598	352.996158	
352.995421	352.977808	352.969695	352.977808	352.995421	
352.998384	352.998459	352.998459	352.998459	352.998459	
352.997696	352.997114	352.996712	352.997114	352.997696	
352.997065	352.994435	352.992956	352.994435	352.997065	
352.996050	352.988402	352.984583	352.988402	352.996050	
352.995315	352.977592	352.969416	352.977592	352.995315	
352.998307	352.998384	352.998384	352.998384	352.998384	
352.997602	352.997008	352.996596	352.997008	352.997602	
352.996963	352.994288	352.992779	352.994288	352.996963	
352.995942	352.988206	352.984336	352.988206	352.995942	
352.995209	352.977376	352.969139	352.977376	352.995209	
352.998228	352.998307	352.998307	352.998307	352.998307	
352.997507	352.996900	352.996479	352.996900	352.997507	
352.996860	352.994140	352.992602	352.994140	352.996860	
352.995833	352.988010	352.984089	352.988010	352.995833	
352.995101	352.977161	352.968864	352.977161	352.995101	
352.998147	352.998228	352.998228	352.998228	352.998228	
352.997409	352.996791	352.996360	352.996791	352.997409	
352.996755	352.993991	352.992423	352.993991	352.996755	
352.995722	352.987815	352.983843	352.987815	352.995722	
352.994993	352.976947	352.968590	352.976947	352.994993	
352.998065	352.998147	352.998147	352.998147	352.998147	
352.997310	352.996680	352.996239	352.996680	352.997310	
352.996649	352.993840	352.992244	352.993840	352.996649	
352.995611	352.987619	352.983597	352.987619	352.995611	
352.994884	352.976733	352.968317	352.976733	352.994884	
352.997981	352.998065	352.998065	352.998065	352.998065	
352.997209	352.996567	352.996117	352.996567	352.997209	
352.996541	352.993689	352.992063	352.993689	352.996541	
352.995498	352.987423	352.983352	352.987423	352.995498	
352.994774	352.976520	352.968045	352.976520	352.994774	
352.997894	352.997981	352.997981	352.997981	352.997981	
352.997107	352.996452	352.995993	352.996452	352.997107	
352.996432	352.993537	352.991882	352.993537	352.996432	
352.995385	352.987228	352.983107	352.987228	352.995385	
352.994663	352.976308	352.967774	352.976308	352.994663	
352.997806	352.997894	352.997894	352.997894	352.997894	
352.997003	352.996336	352.995868	352.996336	352.997003	
352.996321	352.993383	352.991700	352.993383	352.996321	
352.995270	352.987032	352.982863	352.987032	352.995270	
352.994551	352.976096	352.967505	352.976096	352.994551	
352.997716	352.997806	352.997806	352.997806	352.997806	
352.996897	352.996219	352.995741	352.996219	352.996897	
352.996210	352.993229	352.991517	352.993229	352.996210	
352.995155	352.986836	352.982619	352.986836	352.995155	
352.994439	352.975884	352.967237	352.975884	352.994439	
352.997625	352.997716	352.997716	352.997716	352.997716	
352.996789	352.996100	352.995612	352.996100	352.996789	
352.996097	352.993074	352.991334	352.993074	352.996097	
352.995039	352.986641	352.982376	352.986641	352.995039	
352.994325	352.975674	352.966970	352.975674	352.994325	
352.997531	352.997625	352.997625	352.997625	352.997625	
352.996680	352.995979	352.995482	352.995979	352.996680	
352.995982	352.992918	352.991150	352.992918	352.995982	
352.994921	352.986446	352.982133	352.986446	352.994921	
352.994211	352.975464	352.966704	352.975464	352.994211	
352.997436	352.997531	352.997531	352.997531	352.997531	
352.996569	352.995857	352.995351	352.995857	352.996569	
352.995866	352.992761	352.990965	352.992761	352.995866	
352.994803	352.986250	352.981891	352.986250	352.994803	
352.994096	352.975254	352.966439	352.975254	352.994096	
352.997339	352.997436	352.997436	352.997436	352.997436	
352.996457	352.995733	352.995218	352.995733	352.996457	
352.995749	352.992603	352.990779	352.992603	352.995749	
352.994684	352.986055	352.981649	352.986055	352.994684	
352.993980	352.975045	352.966175	352.975045	352.993980	
352.997241	352.997339	352.997339	352.997339	352.997339	
352.996343	352.995608	352.995084	352.995608	352.996343	
352.995631	352.992444	352.990593	352.992444	352.995631	
352.994564	352.985860	352.981407	352.985860	352.994564	
352.993863	352.974836	352.965912	352.974836	352.993863	
352.997140	352.997241	352.997241	352.997241	352.997241	
352.996228	352.995482	352.994948	352.995482	352.996228	
352.995512	352.992285	352.990406	352.992285	352.995512	
352.994443	352.985665	352.981166	352.985665	352.994443	
352.993746	352.974628	352.965650	352.974628	352.993746	
352.997038	352.997140	352.997140	352.997140	352.997140	
352.996111	352.995354	352.994811	352.995354	352.996111	
352.995391	352.992125	352.990218	352.992125	352.995391	
352.994321	352.985470	352.980926	352.985470	352.994321	
352.993627	352.974420	352.965390	352.974420	352.993627	
352.996935	352.997038	352.997038	352.997038	352.997038	
352.995993	352.995225	352.994673	352.995225	352.995993	
352.995269	352.991964	352.990030	352.991964	352.995269	
352.994198	352.985275	352.980686	352.985275	352.994198	
352.993508	352.974213	352.965130	352.974213	352.993508	
352.996829	352.996935	352.996935	352.996935	352.996935	
352.995873	352.995094	352.994533	352.995094	352.995873	
352.995146	352.991802	352.989841	352.991802	352.995146	
352.994075	352.985080	352.980446	352.985080	352.994075	
352.993388	352.974006	352.964871	352.974006	352.993388	
352.996722	352.996829	352.996829	352.996829	352.996829	
352.995752	352.994962	352.994392	352.994962	352.995752	
352.995022	352.991640	352.989652	352.991640	352.995022	
352.993950	352.984885	352.980207	352.984885	352.993950	
352.993267	352.973800	352.964613	352.973800	352.993267	
352.996614	352.996722	352.996722	352.996722	352.996722	
352.995629	352.994829	352.994250	352.994829	352.995629	
352.994897	352.991476	352.989462	352.991476	352.994897	
352.993825	352.984690	352.979968	352.984690	352.993825	
352.993146	352.973593	352.964356	352.973593	352.993146	
352.996504	352.996614	352.996614	352.996614	352.996614	
352.995505	352.994694	352.994106	352.994694	352.995505	
352.994770	352.991312	352.989272	352.991312	352.994770	
352.993698	352.984495	352.979730	352.984495	352.993698	
352.993023	352.973388	352.964099	352.973388	352.993023	
352.996392	352.996504	352.996504	352.996504	352.996504	
352.995380	352.994558	352.993962	352.994558	352.995380	
352.994643	352.991148	352.989081	352.991148	352.994643	
352.993571	352.984300	352.979492	352.984300	352.993571	
352.992900	352.973182	352.963844	352.973182	352.992900	
352.996279	352.996392	352.996392	352.996392	352.996392	
352.995253	352.994421	352.993816	352.994421	352.995253	
352.994514	352.990982	352.988890	352.990982	352.994514	
352.993444	352.984105	352.979255	352.984105	352.993444	
352.992776	352.972977	352.963590	352.972977	352.992776	
352.996164	352.996279	352.996279	352.996279	352.996279	
352.995125	352.994283	352.993669	352.994283	352.995125	
352.994384	352.990816	352.988698	352.990816	352.994384	
352.993315	352.983911	352.979018	352.983911	352.993315	
352.992652	352.972773	352.963336	352.972773	352.992652	
352.996048	352.996164	352.996164	352.996164	352.996164	
352.994996	352.994143	352.993521	352.994143	352.994996	
352.994253	352.990650	352.988506	352.990650	352.994253	
352.993185	352.983716	352.978781	352.983716	352.993185	
352.992526	352.972569	352.963083	352.972569	352.992526	
352.995930	352.996048	352.996048	352.996048	352.996048	
352.994865	352.994002	352.993371	352.994002	352.994865	
352.994122	352.990482	352.988313	352.990482	352.994122	
352.993055	352.983521	352.978545	352.983521	352.993055	
352.992400	352.972365	352.962831	352.972365	352.992400	
352.995811	352.995930	352.995930	352.995930	352.995930	
352.994733	352.993860	352.993221	352.993860	352.994733	
352.993989	352.990315	352.988120	352.990315	352.993989	
352.992924	352.983327	352.978310	352.983327	352.992924	
352.992273	352.972161	352.962580	352.972161	352.992273	
352.995691	352.995811	352.995811	352.995811	352.995811	
352.994600	352.993717	352.993069	352.993717	352.994600	
352.993855	352.990146	352.987926	352.990146	352.993855	
352.992792	352.983132	352.978074	352.983132	352.992792	
352.992146	352.971958	352.962329	352.971958	352.992146	
352.995569	352.995691	352.995691	352.995691	352.995691	
352.994465	352.993573	352.992917	352.993573	352.994465	
352.993720	352.989977	352.987732	352.989977	352.993720	
352.992660	352.982938	352.977839	352.982938	352.992660	
352.992017	352.971755	352.962079	352.971755	352.992017	
352.995445	352.995569	352.995569	352.995569	352.995569	
352.994330	352.993428	352.992763	352.993428	352.994330	
352.993584	352.989807	352.987538	352.989807	352.993584	
352.992527	352.982744	352.977605	352.982744	352.992527	
352.991888	352.971552	352.961830	352.971552	352.991888	
352.995321	352.995445	352.995445	352.995445	352.995445	
352.994193	352.993282	352.992609	352.993282	352.994193	
352.993448	352.989637	352.987343	352.989637	352.993448	
352.992392	352.982549	352.977371	352.982549	352.992392	
352.991758	352.971349	352.961582	352.971349	352.991758	
352.995195	352.995321	352.995321	352.995321	352.995321	
352.994055	352.993134	352.992453	352.993134	352.994055	
352.993310	352.989466	352.987148	352.989466	352.993310	
352.992258	352.982355	352.977137	352.982355	352.992258	
352.991628	352.971147	352.961334	352.971147	352.991628	
352.995067	352.995195	352.995195	352.995195	352.995195	
352.993916	352.992986	352.992297	352.992986	352.993916	
352.993171	352.989295	352.986953	352.989295	352.993171	
352.992122	352.982160	352.976904	352.982160	352.992122	
352.991497	352.970945	352.961088	352.970945	352.991497	
352.994939	352.995067	352.995067	352.995067	352.995067	
352.993776	352.992836	352.992139	352.992836	352.993776	
352.993032	352.989123	352.986757	352.989123	352.993032	
352.991986	352.981966	352.976671	352.981966	352.991986	
352.991365	352.970743	352.960841	352.970743	352.991365	
352.994809	352.994939	352.994939	352.994939	352.994939	
352.993635	352.992686	352.991981	352.992686	352.993635	
352.992892	352.988951	352.986561	352.988951	352.992892	
352.991849	352.981772	352.976439	352.981772	352.991849	
352.991232	352.970542	352.960596	352.970542	352.991232	
352.994677	352.994809	352.994809	352.994809	352.994809	
352.993492	352.992534	352.991821	352.992534	352.993492	
352.992750	352.988778	352.986365	352.988778	352.992750	
352.991711	352.981578	352.976207	352.981578	352.991711	
352.991099	352.970341	352.960351	352.970341	352.991099	
352.994545	352.994677	352.994677	352.994677	352.994677	
352.993349	352.992382	352.991661	352.992382	352.993349	
352.992608	352.988604	352.986168	352.988604	352.992608	
